A_BalabanJ,A_BertzCT,A_Chi0,A_Chi0n,A_Chi0v,A_Chi1,A_Chi1n,A_Chi1v,A_Chi2n,A_Chi2v,A_Chi3n,A_Chi3v,A_Chi4n,A_Chi4v,A_EState_VSA1,A_EState_VSA10,A_EState_VSA11,A_EState_VSA2,A_EState_VSA3,A_EState_VSA4,A_EState_VSA5,A_EState_VSA6,A_EState_VSA7,A_EState_VSA8,A_EState_VSA9,A_ExactMolWt,A_FractionCSP3,A_HallKierAlpha,A_HeavyAtomCount,A_HeavyAtomMolWt,A_Ipc,A_Kappa1,A_Kappa2,A_Kappa3,A_LabuteASA,A_MaxAbsEStateIndex,A_MaxAbsPartialCharge,A_MaxEStateIndex,A_MaxPartialCharge,A_MinAbsEStateIndex,A_MinAbsPartialCharge,A_MinEStateIndex,A_MinPartialCharge,A_MolLogP,A_MolMR,A_MolWt,A_NHOHCount,A_NOCount,A_NumAliphaticCarbocycles,A_NumAliphaticHeterocycles,A_NumAliphaticRings,A_NumAromaticCarbocycles,A_NumAromaticHeterocycles,A_NumAromaticRings,A_NumHAcceptors,A_NumHDonors,A_NumHeteroatoms,A_NumRadicalElectrons,A_NumRotatableBonds,A_NumValenceElectrons,A_PEOE_VSA1,A_PEOE_VSA10,A_PEOE_VSA2,A_PEOE_VSA3,A_PEOE_VSA4,A_PEOE_VSA5,A_PEOE_VSA6,A_PEOE_VSA7,A_PEOE_VSA8,A_PEOE_VSA9,A_RingCount,B_BalabanJ,B_BertzCT,B_Chi0,B_Chi0n,B_Chi0v,B_Chi1,B_Chi1n,B_Chi1v,B_Chi2n,B_Chi2v,B_Chi3n,B_Chi3v,B_Chi4n,B_Chi4v,B_EState_VSA1,B_EState_VSA10,B_EState_VSA11,B_EState_VSA2,B_EState_VSA3,B_EState_VSA4,B_EState_VSA5,B_EState_VSA6,B_EState_VSA7,B_EState_VSA8,B_EState_VSA9,B_ExactMolWt,B_FractionCSP3,B_HallKierAlpha,B_HeavyAtomCount,B_HeavyAtomMolWt,B_Ipc,B_Kappa1,B_Kappa2,B_Kappa3,B_LabuteASA,B_MaxAbsEStateIndex,B_MaxAbsPartialCharge,B_MaxEStateIndex,B_MaxPartialCharge,B_MinAbsEStateIndex,B_MinAbsPartialCharge,B_MinEStateIndex,B_MinPartialCharge,B_MolLogP,B_MolMR,B_MolWt,B_NHOHCount,B_NOCount,B_NumAliphaticCarbocycles,B_NumAliphaticHeterocycles,B_NumAliphaticRings,B_NumAromaticCarbocycles,B_NumAromaticHeterocycles,B_NumAromaticRings,B_NumHAcceptors,B_NumHDonors,B_NumHeteroatoms,B_NumRadicalElectrons,B_NumRotatableBonds,B_NumValenceElectrons,B_PEOE_VSA1,B_PEOE_VSA10,B_PEOE_VSA2,B_PEOE_VSA3,B_PEOE_VSA4,B_PEOE_VSA5,B_PEOE_VSA6,B_PEOE_VSA7,B_PEOE_VSA8,B_PEOE_VSA9,B_RingCount,C_BalabanJ,C_BertzCT,C_Chi0,C_Chi0n,C_Chi0v,C_Chi1,C_Chi1n,C_Chi1v,C_Chi2n,C_Chi2v,C_Chi3n,C_Chi3v,C_Chi4n,C_Chi4v,C_EState_VSA1,C_EState_VSA10,C_EState_VSA11,C_EState_VSA2,C_EState_VSA3,C_EState_VSA4,C_EState_VSA5,C_EState_VSA6,C_EState_VSA7,C_EState_VSA8,C_EState_VSA9,C_ExactMolWt,C_FractionCSP3,C_HallKierAlpha,C_HeavyAtomCount,C_HeavyAtomMolWt,C_Ipc,C_Kappa1,C_Kappa2,C_Kappa3,C_LabuteASA,C_MaxAbsEStateIndex,C_MaxAbsPartialCharge,C_MaxEStateIndex,C_MaxPartialCharge,C_MinAbsEStateIndex,C_MinAbsPartialCharge,C_MinEStateIndex,C_MinPartialCharge,C_MolLogP,C_MolMR,C_MolWt,C_NHOHCount,C_NOCount,C_NumAliphaticCarbocycles,C_NumAliphaticHeterocycles,C_NumAliphaticRings,C_NumAromaticCarbocycles,C_NumAromaticHeterocycles,C_NumAromaticRings,C_NumHAcceptors,C_NumHDonors,C_NumHeteroatoms,C_NumRadicalElectrons,C_NumRotatableBonds,C_NumValenceElectrons,C_PEOE_VSA1,C_PEOE_VSA10,C_PEOE_VSA2,C_PEOE_VSA3,C_PEOE_VSA4,C_PEOE_VSA5,C_PEOE_VSA6,C_PEOE_VSA7,C_PEOE_VSA8,C_PEOE_VSA9,C_RingCount,D_BalabanJ,D_BertzCT,D_Chi0,D_Chi0n,D_Chi0v,D_Chi1,D_Chi1n,D_Chi1v,D_Chi2n,D_Chi2v,D_Chi3n,D_Chi3v,D_Chi4n,D_Chi4v,D_EState_VSA1,D_EState_VSA10,D_EState_VSA11,D_EState_VSA2,D_EState_VSA3,D_EState_VSA4,D_EState_VSA5,D_EState_VSA6,D_EState_VSA7,D_EState_VSA8,D_EState_VSA9,D_ExactMolWt,D_FractionCSP3,D_HallKierAlpha,D_HeavyAtomCount,D_HeavyAtomMolWt,D_Ipc,D_Kappa1,D_Kappa2,D_Kappa3,D_LabuteASA,D_MaxAbsEStateIndex,D_MaxAbsPartialCharge,D_MaxEStateIndex,D_MaxPartialCharge,D_MinAbsEStateIndex,D_MinAbsPartialCharge,D_MinEStateIndex,D_MinPartialCharge,D_MolLogP,D_MolMR,D_MolWt,D_NHOHCount,D_NOCount,D_NumAliphaticCarbocycles,D_NumAliphaticHeterocycles,D_NumAliphaticRings,D_NumAromaticCarbocycles,D_NumAromaticHeterocycles,D_NumAromaticRings,D_NumHAcceptors,D_NumHDonors,D_NumHeteroatoms,D_NumRadicalElectrons,D_NumRotatableBonds,D_NumValenceElectrons,D_PEOE_VSA1,D_PEOE_VSA10,D_PEOE_VSA2,D_PEOE_VSA3,D_PEOE_VSA4,D_PEOE_VSA5,D_PEOE_VSA6,D_PEOE_VSA7,D_PEOE_VSA8,D_PEOE_VSA9,D_RingCount,E_BalabanJ,E_BertzCT,E_Chi0,E_Chi0n,E_Chi0v,E_Chi1,E_Chi1n,E_Chi1v,E_Chi2n,E_Chi2v,E_Chi3n,E_Chi3v,E_Chi4n,E_Chi4v,E_EState_VSA1,E_EState_VSA10,E_EState_VSA11,E_EState_VSA2,E_EState_VSA3,E_EState_VSA4,E_EState_VSA5,E_EState_VSA6,E_EState_VSA7,E_EState_VSA8,E_EState_VSA9,E_ExactMolWt,E_FractionCSP3,E_HallKierAlpha,E_HeavyAtomCount,E_HeavyAtomMolWt,E_Ipc,E_Kappa1,E_Kappa2,E_Kappa3,E_LabuteASA,E_MaxAbsEStateIndex,E_MaxAbsPartialCharge,E_MaxEStateIndex,E_MaxPartialCharge,E_MinAbsEStateIndex,E_MinAbsPartialCharge,E_MinEStateIndex,E_MinPartialCharge,E_MolLogP,E_MolMR,E_MolWt,E_NHOHCount,E_NOCount,E_NumAliphaticCarbocycles,E_NumAliphaticHeterocycles,E_NumAliphaticRings,E_NumAromaticCarbocycles,E_NumAromaticHeterocycles,E_NumAromaticRings,E_NumHAcceptors,E_NumHDonors,E_NumHeteroatoms,E_NumRadicalElectrons,E_NumRotatableBonds,E_NumValenceElectrons,E_PEOE_VSA1,E_PEOE_VSA10,E_PEOE_VSA2,E_PEOE_VSA3,E_PEOE_VSA4,E_PEOE_VSA5,E_PEOE_VSA6,E_PEOE_VSA7,E_PEOE_VSA8,E_PEOE_VSA9,E_RingCount,SLME
0,732.013,15.527,12.491,13.308,10.631,7.041,7.041,5.196,5.196,3.572,3.572,2.436,2.436,0,0,0,12.407,5.712,33.648,0,12.152,60.683,0,16.877,323.119,0,-2.78,23,305.683,126933.145,16.588,6.987,3.705,141.487,7.656,0.399,7.656,0.054,0,0.054,0,-0.399,4.22,100.986,323.827,5,3,1,0,1,2,0,2,3,3,4,0,2,116,16.877,0,0,0,0,12.407,36.418,58.691,11.375,5.712,3,1.389971502,1605.321556,23.82985188,19.52645869,19.52645869,17.07241276,11.5978452,11.5978452,9.120329668,9.120329668,6.084868609,6.084868609,4.54710596,4.54710596,0,0,0,5.662860035,0,55.66921451,0,0,72.79640482,69.20352038,0,456.2062448,0.103448276,-4.58,35,432.361,148766481,20.98685842,8.32689423,3.993909667,202.9911958,4.67036228,0.36272746,4.67036228,0.101859915,0.219415298,0.101859915,-0.219415298,-0.36272746,9.3973,144.0144,456.553,2,6,0,1,1,5,0,5,6,2,6,0,4,170,10.63357721,5.662860035,0,0,5.114250126,15.34275038,54.59730362,56.31204388,32.91966941,22.7495451,6,3.20E-06,1527.666347,25.07033885,21.63571365,22.39164259,17.56721324,12.36167602,12.36167602,8.911912379,8.911912379,6.430732385,6.430732385,4.466272786,4.466272786,0,0,0,12.40703316,0,57.90586078,5.687386275,0,56.55991344,86.97383031,4.983978521,510.2298727,0.2,-4.03,37,479.825,197681963.8,26.04493897,11.35323463,5.392962863,223.8673792,4.985257074,1,4.985257074,0.239290035,0,0.239290035,0,-1,3.9963,149.287,511.073,0,6,0,0,0,4,1,5,5,0,7,0,7,188,22.20685262,11.03340144,0,4.983978521,10.22850025,4.567099648,18.19910121,62.37841095,62.8250976,11.37477255,5,2.40E-06,1142.70903,21.12902755,17.5012091,19.01306699,13.7400912,9.096562678,9.096562678,7.010096313,7.010096313,4.676942585,4.676942585,2.708202071,2.708202071,0,0,0,24.81406632,39.81170392,22.37774075,0,12.13273414,51.10304694,20.4570005,22.93466991,460.1657482,0.142857143,-3.36,31,435.193,2435345.636,25.67617945,10.60383262,6.065172544,193.1997229,6.008408805,1,6.008408805,0.25202254,0,0.25202254,0,-1,-4.05934,116.608,461.401,10,8,0,0,0,3,0,3,6,6,10,0,4,164,47.74873623,11.37477255,0,0,0,0,16.29486732,61.27783298,34.1852083,5.687386275,3,2.840683324,553.2957081,10.12939203,7.058709813,7.058709813,6.68154055,3.944803917,3.944803917,2.790510902,2.790510902,1.871827306,1.871827306,1.211043642,1.211043642,11.59489161,9.589074368,0,5.563451492,10.96924436,0,6.066367068,24.26546827,0,0,9.523678332,190.0266087,0,-2.1,14,184.106,1786.464561,8.496118022,2.990702948,1.264784439,78.40010454,11.12713341,0.477446576,11.12713341,0.350513368,0.343796296,0.350513368,-1.273608277,-0.477446576,1.4912,49.4433,190.154,1,4,0,0,0,1,1,2,3,1,4,0,1,70,9.523678332,11.14647163,0,9.589074368,0,0,18.19910121,12.13273414,5.386224214,0,2,1
0,732.013,15.527,12.491,13.308,10.631,7.041,7.041,5.196,5.196,3.572,3.572,2.436,2.436,0,0,0,12.407,5.712,33.648,0,12.152,60.683,0,16.877,323.119,0,-2.78,23,305.683,126933.145,16.588,6.987,3.705,141.487,7.656,0.399,7.656,0.054,0,0.054,0,-0.399,4.22,100.986,323.827,5,3,1,0,1,2,0,2,3,3,4,0,2,116,16.877,0,0,0,0,12.407,36.418,58.691,11.375,5.712,3,1.389971502,1605.321556,23.82985188,19.52645869,19.52645869,17.07241276,11.5978452,11.5978452,9.120329668,9.120329668,6.084868609,6.084868609,4.54710596,4.54710596,0,0,0,5.662860035,0,55.66921451,0,0,72.79640482,69.20352038,0,456.2062448,0.103448276,-4.58,35,432.361,148766481,20.98685842,8.32689423,3.993909667,202.9911958,4.67036228,0.36272746,4.67036228,0.101859915,0.219415298,0.101859915,-0.219415298,-0.36272746,9.3973,144.0144,456.553,2,6,0,1,1,5,0,5,6,2,6,0,4,170,10.63357721,5.662860035,0,0,5.114250126,15.34275038,54.59730362,56.31204388,32.91966941,22.7495451,6,3.20E-06,1527.666347,25.07033885,21.63571365,22.39164259,17.56721324,12.36167602,12.36167602,8.911912379,8.911912379,6.430732385,6.430732385,4.466272786,4.466272786,0,0,0,12.40703316,0,57.90586078,5.687386275,0,56.55991344,86.97383031,4.983978521,510.2298727,0.2,-4.03,37,479.825,197681963.8,26.04493897,11.35323463,5.392962863,223.8673792,4.985257074,1,4.985257074,0.239290035,0,0.239290035,0,-1,3.9963,149.287,511.073,0,6,0,0,0,4,1,5,5,0,7,0,7,188,22.20685262,11.03340144,0,4.983978521,10.22850025,4.567099648,18.19910121,62.37841095,62.8250976,11.37477255,5,2.40E-06,1142.70903,21.12902755,17.5012091,19.01306699,13.7400912,9.096562678,9.096562678,7.010096313,7.010096313,4.676942585,4.676942585,2.708202071,2.708202071,0,0,0,24.81406632,39.81170392,22.37774075,0,12.13273414,51.10304694,20.4570005,22.93466991,460.1657482,0.142857143,-3.36,31,435.193,2435345.636,25.67617945,10.60383262,6.065172544,193.1997229,6.008408805,1,6.008408805,0.25202254,0,0.25202254,0,-1,-4.05934,116.608,461.401,10,8,0,0,0,3,0,3,6,6,10,0,4,164,47.74873623,11.37477255,0,0,0,0,16.29486732,61.27783298,34.1852083,5.687386275,3,2.840683324,553.2957081,10.12939203,7.058709813,7.058709813,6.68154055,3.944803917,3.944803917,2.790510902,2.790510902,1.871827306,1.871827306,1.211043642,1.211043642,11.59489161,9.589074368,0,5.563451492,10.96924436,0,6.066367068,24.26546827,0,0,9.523678332,190.0266087,0,-2.1,14,184.106,1786.464561,8.496118022,2.990702948,1.264784439,78.40010454,11.12713341,0.477446576,11.12713341,0.350513368,0.343796296,0.350513368,-1.273608277,-0.477446576,1.4912,49.4433,190.154,1,4,0,0,0,1,1,2,3,1,4,0,1,70,9.523678332,11.14647163,0,9.589074368,0,0,18.19910121,12.13273414,5.386224214,0,2,1
0,732.013,15.527,12.491,13.308,10.631,7.041,7.041,5.196,5.196,3.572,3.572,2.436,2.436,0,0,0,12.407,5.712,33.648,0,12.152,60.683,0,16.877,323.119,0,-2.78,23,305.683,126933.145,16.588,6.987,3.705,141.487,7.656,0.399,7.656,0.054,0,0.054,0,-0.399,4.22,100.986,323.827,5,3,1,0,1,2,0,2,3,3,4,0,2,116,16.877,0,0,0,0,12.407,36.418,58.691,11.375,5.712,3,1.389971502,1605.321556,23.82985188,19.52645869,19.52645869,17.07241276,11.5978452,11.5978452,9.120329668,9.120329668,6.084868609,6.084868609,4.54710596,4.54710596,0,0,0,5.662860035,0,55.66921451,0,0,72.79640482,69.20352038,0,456.2062448,0.103448276,-4.58,35,432.361,148766481,20.98685842,8.32689423,3.993909667,202.9911958,4.67036228,0.36272746,4.67036228,0.101859915,0.219415298,0.101859915,-0.219415298,-0.36272746,9.3973,144.0144,456.553,2,6,0,1,1,5,0,5,6,2,6,0,4,170,10.63357721,5.662860035,0,0,5.114250126,15.34275038,54.59730362,56.31204388,32.91966941,22.7495451,6,3.20E-06,1527.666347,25.07033885,21.63571365,22.39164259,17.56721324,12.36167602,12.36167602,8.911912379,8.911912379,6.430732385,6.430732385,4.466272786,4.466272786,0,0,0,12.40703316,0,57.90586078,5.687386275,0,56.55991344,86.97383031,4.983978521,510.2298727,0.2,-4.03,37,479.825,197681963.8,26.04493897,11.35323463,5.392962863,223.8673792,4.985257074,1,4.985257074,0.239290035,0,0.239290035,0,-1,3.9963,149.287,511.073,0,6,0,0,0,4,1,5,5,0,7,0,7,188,22.20685262,11.03340144,0,4.983978521,10.22850025,4.567099648,18.19910121,62.37841095,62.8250976,11.37477255,5,2.40E-06,1142.70903,21.12902755,17.5012091,19.01306699,13.7400912,9.096562678,9.096562678,7.010096313,7.010096313,4.676942585,4.676942585,2.708202071,2.708202071,0,0,0,24.81406632,39.81170392,22.37774075,0,12.13273414,51.10304694,20.4570005,22.93466991,460.1657482,0.142857143,-3.36,31,435.193,2435345.636,25.67617945,10.60383262,6.065172544,193.1997229,6.008408805,1,6.008408805,0.25202254,0,0.25202254,0,-1,-4.05934,116.608,461.401,10,8,0,0,0,3,0,3,6,6,10,0,4,164,47.74873623,11.37477255,0,0,0,0,16.29486732,61.27783298,34.1852083,5.687386275,3,2.840683324,553.2957081,10.12939203,7.058709813,7.058709813,6.68154055,3.944803917,3.944803917,2.790510902,2.790510902,1.871827306,1.871827306,1.211043642,1.211043642,11.59489161,9.589074368,0,5.563451492,10.96924436,0,6.066367068,24.26546827,0,0,9.523678332,190.0266087,0,-2.1,14,184.106,1786.464561,8.496118022,2.990702948,1.264784439,78.40010454,11.12713341,0.477446576,11.12713341,0.350513368,0.343796296,0.350513368,-1.273608277,-0.477446576,1.4912,49.4433,190.154,1,4,0,0,0,1,1,2,3,1,4,0,1,70,9.523678332,11.14647163,0,9.589074368,0,0,18.19910121,12.13273414,5.386224214,0,2,0
0,732.013,15.527,12.491,13.308,10.631,7.041,7.041,5.196,5.196,3.572,3.572,2.436,2.436,0,0,0,12.407,5.712,33.648,0,12.152,60.683,0,16.877,323.119,0,-2.78,23,305.683,126933.145,16.588,6.987,3.705,141.487,7.656,0.399,7.656,0.054,0,0.054,0,-0.399,4.22,100.986,323.827,5,3,1,0,1,2,0,2,3,3,4,0,2,116,16.877,0,0,0,0,12.407,36.418,58.691,11.375,5.712,3,1.389971502,1605.321556,23.82985188,19.52645869,19.52645869,17.07241276,11.5978452,11.5978452,9.120329668,9.120329668,6.084868609,6.084868609,4.54710596,4.54710596,0,0,0,5.662860035,0,55.66921451,0,0,72.79640482,69.20352038,0,456.2062448,0.103448276,-4.58,35,432.361,148766481,20.98685842,8.32689423,3.993909667,202.9911958,4.67036228,0.36272746,4.67036228,0.101859915,0.219415298,0.101859915,-0.219415298,-0.36272746,9.3973,144.0144,456.553,2,6,0,1,1,5,0,5,6,2,6,0,4,170,10.63357721,5.662860035,0,0,5.114250126,15.34275038,54.59730362,56.31204388,32.91966941,22.7495451,6,3.20E-06,1527.666347,25.07033885,21.63571365,22.39164259,17.56721324,12.36167602,12.36167602,8.911912379,8.911912379,6.430732385,6.430732385,4.466272786,4.466272786,0,0,0,12.40703316,0,57.90586078,5.687386275,0,56.55991344,86.97383031,4.983978521,510.2298727,0.2,-4.03,37,479.825,197681963.8,26.04493897,11.35323463,5.392962863,223.8673792,4.985257074,1,4.985257074,0.239290035,0,0.239290035,0,-1,3.9963,149.287,511.073,0,6,0,0,0,4,1,5,5,0,7,0,7,188,22.20685262,11.03340144,0,4.983978521,10.22850025,4.567099648,18.19910121,62.37841095,62.8250976,11.37477255,5,2.40E-06,1142.70903,21.12902755,17.5012091,19.01306699,13.7400912,9.096562678,9.096562678,7.010096313,7.010096313,4.676942585,4.676942585,2.708202071,2.708202071,0,0,0,24.81406632,39.81170392,22.37774075,0,12.13273414,51.10304694,20.4570005,22.93466991,460.1657482,0.142857143,-3.36,31,435.193,2435345.636,25.67617945,10.60383262,6.065172544,193.1997229,6.008408805,1,6.008408805,0.25202254,0,0.25202254,0,-1,-4.05934,116.608,461.401,10,8,0,0,0,3,0,3,6,6,10,0,4,164,47.74873623,11.37477255,0,0,0,0,16.29486732,61.27783298,34.1852083,5.687386275,3,2.840683324,553.2957081,10.12939203,7.058709813,7.058709813,6.68154055,3.944803917,3.944803917,2.790510902,2.790510902,1.871827306,1.871827306,1.211043642,1.211043642,11.59489161,9.589074368,0,5.563451492,10.96924436,0,6.066367068,24.26546827,0,0,9.523678332,190.0266087,0,-2.1,14,184.106,1786.464561,8.496118022,2.990702948,1.264784439,78.40010454,11.12713341,0.477446576,11.12713341,0.350513368,0.343796296,0.350513368,-1.273608277,-0.477446576,1.4912,49.4433,190.154,1,4,0,0,0,1,1,2,3,1,4,0,1,70,9.523678332,11.14647163,0,9.589074368,0,0,18.19910121,12.13273414,5.386224214,0,2,0
0,732.013,15.527,12.491,13.308,10.631,7.041,7.041,5.196,5.196,3.572,3.572,2.436,2.436,0,0,0,12.407,5.712,33.648,0,12.152,60.683,0,16.877,323.119,0,-2.78,23,305.683,126933.145,16.588,6.987,3.705,141.487,7.656,0.399,7.656,0.054,0,0.054,0,-0.399,4.22,100.986,323.827,5,3,1,0,1,2,0,2,3,3,4,0,2,116,16.877,0,0,0,0,12.407,36.418,58.691,11.375,5.712,3,1.389971502,1605.321556,23.82985188,19.52645869,19.52645869,17.07241276,11.5978452,11.5978452,9.120329668,9.120329668,6.084868609,6.084868609,4.54710596,4.54710596,0,0,0,5.662860035,0,55.66921451,0,0,72.79640482,69.20352038,0,456.2062448,0.103448276,-4.58,35,432.361,148766481,20.98685842,8.32689423,3.993909667,202.9911958,4.67036228,0.36272746,4.67036228,0.101859915,0.219415298,0.101859915,-0.219415298,-0.36272746,9.3973,144.0144,456.553,2,6,0,1,1,5,0,5,6,2,6,0,4,170,10.63357721,5.662860035,0,0,5.114250126,15.34275038,54.59730362,56.31204388,32.91966941,22.7495451,6,1.514220409,2027.108589,26.20816706,20.92088588,20.92088588,19.79795897,12.99268265,12.99268265,9.792009903,9.792009903,7.460387925,7.460387925,5.59078743,5.59078743,0,0,0,0,45.88632688,43.79870282,0,0,97.0618731,9.967957042,29.90387113,514.1654426,0,-5.76,40,496.408,6223817164,21.20352014,7.874272387,3.010061728,226.0806966,5.015073381,0.32375773,5.015073381,0.16425239,0.597168543,0.16425239,0.597168543,-0.32375773,6.8692,156.0534,514.552,2,8,0,2,2,4,3,7,6,2,8,0,0,186,9.967957042,22.58870888,0,29.90387113,0,0,97.0618731,0,43.79870282,0,9,3.24E-06,1349.49382,23.53480495,20.13803166,20.8939606,16.01510031,11.67994903,11.67994903,8.033303334,8.033303334,6.372972363,6.372972363,4.616233796,4.616233796,5.969305288,9.901064579,0,17.97048465,5.563451492,65.08003711,0,12.13273414,12.13273414,73.5685868,4.417150937,478.2023205,0.285714286,-3.31,34,447.772,31197998.36,25.31555439,10.74525309,4.529346341,206.2695535,12.07273941,1,12.07273941,0.335816551,0,0.335816551,-0.937764476,-1,2.565,135.1433,479.02,1,5,1,1,2,2,0,2,3,1,6,0,7,178,26.83062122,24.43278037,0,9.370063044,0,0,18.19910121,57.52386856,47.42276042,11.62981856,4,3.52E-06,3140.016729,44.27492745,34.11465457,45.38064089,27.82610406,16.05040187,21.68339503,12.35481183,17.81026685,8.632211056,11.95806698,5.932757311,8.309190018,94.3030101,62.09524222,0,162.6478372,23.25963712,24.26546827,50.61779749,0,0,20.4570005,20.94106086,991.9722398,0.058823529,-2.52,64,968.628,3.89E+12,57.60701632,21.62131724,12.13333829,452.2529366,12.20353743,1,12.20353743,1,0,0.744034569,-5.404732112,-0.744034569,-7.284,205.2372,992.82,6,22,0,0,0,6,0,6,22,4,30,0,11,314,49.36511515,74.7210762,0,33.67118794,0,20.4570005,12.13273414,82.5630221,22.14722098,33.80152898,6,0
0,732.013,15.527,12.491,13.308,10.631,7.041,7.041,5.196,5.196,3.572,3.572,2.436,2.436,0,0,0,12.407,5.712,33.648,0,12.152,60.683,0,16.877,323.119,0,-2.78,23,305.683,126933.145,16.588,6.987,3.705,141.487,7.656,0.399,7.656,0.054,0,0.054,0,-0.399,4.22,100.986,323.827,5,3,1,0,1,2,0,2,3,3,4,0,2,116,16.877,0,0,0,0,12.407,36.418,58.691,11.375,5.712,3,1.389971502,1605.321556,23.82985188,19.52645869,19.52645869,17.07241276,11.5978452,11.5978452,9.120329668,9.120329668,6.084868609,6.084868609,4.54710596,4.54710596,0,0,0,5.662860035,0,55.66921451,0,0,72.79640482,69.20352038,0,456.2062448,0.103448276,-4.58,35,432.361,148766481,20.98685842,8.32689423,3.993909667,202.9911958,4.67036228,0.36272746,4.67036228,0.101859915,0.219415298,0.101859915,-0.219415298,-0.36272746,9.3973,144.0144,456.553,2,6,0,1,1,5,0,5,6,2,6,0,4,170,10.63357721,5.662860035,0,0,5.114250126,15.34275038,54.59730362,56.31204388,32.91966941,22.7495451,6,1.514220409,2027.108589,26.20816706,20.92088588,20.92088588,19.79795897,12.99268265,12.99268265,9.792009903,9.792009903,7.460387925,7.460387925,5.59078743,5.59078743,0,0,0,0,45.88632688,43.79870282,0,0,97.0618731,9.967957042,29.90387113,514.1654426,0,-5.76,40,496.408,6223817164,21.20352014,7.874272387,3.010061728,226.0806966,5.015073381,0.32375773,5.015073381,0.16425239,0.597168543,0.16425239,0.597168543,-0.32375773,6.8692,156.0534,514.552,2,8,0,2,2,4,3,7,6,2,8,0,0,186,9.967957042,22.58870888,0,29.90387113,0,0,97.0618731,0,43.79870282,0,9,3.24E-06,1349.49382,23.53480495,20.13803166,20.8939606,16.01510031,11.67994903,11.67994903,8.033303334,8.033303334,6.372972363,6.372972363,4.616233796,4.616233796,5.969305288,9.901064579,0,17.97048465,5.563451492,65.08003711,0,12.13273414,12.13273414,73.5685868,4.417150937,478.2023205,0.285714286,-3.31,34,447.772,31197998.36,25.31555439,10.74525309,4.529346341,206.2695535,12.07273941,1,12.07273941,0.335816551,0,0.335816551,-0.937764476,-1,2.565,135.1433,479.02,1,5,1,1,2,2,0,2,3,1,6,0,7,178,26.83062122,24.43278037,0,9.370063044,0,0,18.19910121,57.52386856,47.42276042,11.62981856,4,3.52E-06,3140.016729,44.27492745,34.11465457,45.38064089,27.82610406,16.05040187,21.68339503,12.35481183,17.81026685,8.632211056,11.95806698,5.932757311,8.309190018,94.3030101,62.09524222,0,162.6478372,23.25963712,24.26546827,50.61779749,0,0,20.4570005,20.94106086,991.9722398,0.058823529,-2.52,64,968.628,3.89E+12,57.60701632,21.62131724,12.13333829,452.2529366,12.20353743,1,12.20353743,1,0,0.744034569,-5.404732112,-0.744034569,-7.284,205.2372,992.82,6,22,0,0,0,6,0,6,22,4,30,0,11,314,49.36511515,74.7210762,0,33.67118794,0,20.4570005,12.13273414,82.5630221,22.14722098,33.80152898,6,1
